game_id,season,week,game_type,team,opponent,team_score,opp_score,win,tie,giveaways,off_third_down_pct,takeaways,opp_third_down_pct,turnover_margin
2025_03_DET_BAL,2025,3,REG,BAL,DET,30.0,38.0,0,0,1.0,0.5454545454545454,0.0,0.5,-1.0
2025_04_SEA_ARI,2025,4,REG,ARI,SEA,20.0,23.0,0,0,3.0,0.4,0.0,0.46153846153846156,-3.0
2025_04_MIN_PIT,2025,4,REG,PIT,MIN,24.0,21.0,1,0,0.0,0.4,2.0,0.2857142857142857,2.0
2025_04_WAS_ATL,2025,4,REG,ATL,WAS,34.0,27.0,1,0,1.0,0.5,1.0,0.125,0.0
2025_04_NO_BUF,2025,4,REG,BUF,NO,31.0,19.0,1,0,1.0,0.3,1.0,0.38461538461538464,0.0
2025_04_CLE_DET,2025,4,REG,DET,CLE,34.0,10.0,1,0,1.0,0.42857142857142855,3.0,0.21428571428571427,2.0
2025_04_TEN_HOU,2025,4,REG,HOU,TEN,26.0,0.0,1,0,0.0,0.4,1.0,0.18181818181818182,1.0
2025_04_CAR_NE,2025,4,REG,NE,CAR,42.0,13.0,1,0,0.0,0.3333333333333333,0.0,0.35714285714285715,0.0
2025_04_LAC_NYG,2025,4,REG,NYG,LAC,21.0,18.0,1,0,0.0,0.4666666666666667,2.0,0.3333333333333333,2.0
2025_04_PHI_TB,2025,4,REG,TB,PHI,25.0,31.0,0,0,2.0,0.23076923076923078,0.0,0.35714285714285715,-2.0
2025_04_IND_LA,2025,4,REG,LA,IND,27.0,20.0,1,0,1.0,0.3333333333333333,3.0,0.3333333333333333,2.0
2025_04_JAX_SF,2025,4,REG,SF,JAX,21.0,26.0,0,0,4.0,0.6153846153846154,0.0,0.2857142857142857,-4.0
2025_04_BAL_KC,2025,4,REG,KC,BAL,37.0,20.0,1,0,0.0,0.3333333333333333,2.0,0.3,2.0
2025_04_CHI_LV,2025,4,REG,LV,CHI,24.0,25.0,0,0,4.0,0.25,1.0,0.4375,-3.0
2025_04_GB_DAL,2025,4,REG,DAL,GB,40.0,40.0,0,1,0.0,0.36363636363636365,1.0,0.7142857142857143,1.0
2025_04_NYJ_MIA,2025,4,REG,MIA,NYJ,27.0,21.0,1,0,0.0,0.3333333333333333,3.0,0.4444444444444444,3.0
2025_04_CIN_DEN,2025,4,REG,DEN,CIN,28.0,3.0,1,0,1.0,0.5714285714285714,0.0,0.18181818181818182,-1.0
2025_05_SF_LA,2025,5,REG,LA,SF,23.0,26.0,0,0,2.0,0.4,0.0,0.3888888888888889,-2.0
2025_05_MIN_CLE,2025,5,REG,CLE,MIN,17.0,21.0,0,0,0.0,0.2,2.0,0.3333333333333333,2.0
2025_05_HOU_BAL,2025,5,REG,BAL,HOU,10.0,44.0,0,0,3.0,0.375,0.0,0.5833333333333334,-3.0
2025_05_MIA_CAR,2025,5,REG,CAR,MIA,27.0,24.0,1,0,2.0,0.45454545454545453,0.0,0.38461538461538464,-2.0
2025_05_LV_IND,2025,5,REG,IND,LV,40.0,6.0,1,0,0.0,0.8,2.0,0.5714285714285714,2.0
2025_05_NYG_NO,2025,5,REG,NO,NYG,26.0,14.0,1,0,0.0,0.4666666666666667,5.0,0.3,5.0
2025_05_DAL_NYJ,2025,5,REG,NYJ,DAL,22.0,37.0,0,0,1.0,0.4375,0.0,0.46153846153846156,-1.0
2025_05_DEN_PHI,2025,5,REG,PHI,DEN,17.0,21.0,0,0,0.0,0.18181818181818182,0.0,0.3125,0.0
2025_05_TEN_ARI,2025,5,REG,ARI,TEN,21.0,22.0,0,0,2.0,0.4375,3.0,0.3333333333333333,1.0
2025_05_TB_SEA,2025,5,REG,SEA,TB,35.0,38.0,0,0,2.0,0.6666666666666666,0.0,0.6363636363636364,-2.0
2025_05_DET_CIN,2025,5,REG,CIN,DET,24.0,37.0,0,0,3.0,0.36363636363636365,1.0,0.25,-2.0
2025_05_WAS_LAC,2025,5,REG,LAC,WAS,10.0,27.0,0,0,2.0,0.5625,1.0,0.2857142857142857,-1.0
2025_05_NE_BUF,2025,5,REG,BUF,NE,20.0,23.0,0,0,3.0,0.5555555555555556,1.0,0.3333333333333333,-2.0
2025_05_KC_JAX,2025,5,REG,JAX,KC,31.0,28.0,1,0,2.0,0.5555555555555556,1.0,0.5555555555555556,-1.0
2025_06_PHI_NYG,2025,6,REG,NYG,PHI,34.0,17.0,1,0,0.0,0.6875,2.0,0.1111111111111111,2.0
2025_06_DEN_NYJ,2025,6,REG,NYJ,DEN,11.0,13.0,0,0,0.0,0.13333333333333333,1.0,0.3333333333333333,1.0
2025_06_LA_BAL,2025,6,REG,BAL,LA,3.0,17.0,0,0,3.0,0.4117647058823529,1.0,0.4,-2.0
2025_06_DAL_CAR,2025,6,REG,CAR,DAL,30.0,27.0,1,0,1.0,0.375,0.0,0.4166666666666667,-1.0
2025_06_ARI_IND,2025,6,REG,IND,ARI,31.0,27.0,1,0,1.0,0.5,1.0,0.6428571428571429,0.0
2025_06_SEA_JAX,2025,6,REG,JAX,SEA,12.0,20.0,0,0,0.0,0.25,0.0,0.08333333333333333,0.0
2025_06_LAC_MIA,2025,6,REG,MIA,LAC,27.0,29.0,0,0,3.0,0.45454545454545453,1.0,0.4,-2.0
2025_06_NE_NO,2025,6,REG,NO,NE,19.0,25.0,0,0,1.0,0.3333333333333333,0.0,0.46153846153846156,-1.0
2025_06_CLE_PIT,2025,6,REG,PIT,CLE,23.0,9.0,1,0,0.0,0.38461538461538464,0.0,0.35294117647058826,0.0
2025_06_TEN_LV,2025,6,REG,LV,TEN,20.0,10.0,1,0,1.0,0.46153846153846156,3.0,0.23076923076923078,2.0
2025_06_CIN_GB,2025,6,REG,GB,CIN,27.0,18.0,1,0,1.0,0.45454545454545453,0.0,0.4,-1.0
2025_06_SF_TB,2025,6,REG,TB,SF,30.0,19.0,1,0,0.0,0.375,2.0,0.4375,2.0
2025_06_DET_KC,2025,6,REG,KC,DET,30.0,17.0,1,0,0.0,0.4,0.0,0.45454545454545453,0.0
2025_06_BUF_ATL,2025,6,REG,ATL,BUF,24.0,14.0,1,0,0.0,0.4166666666666667,2.0,0.2222222222222222,2.0
2025_06_CHI_WAS,2025,6,REG,WAS,CHI,24.0,25.0,0,0,3.0,0.375,0.0,0.3,-3.0
2025_07_PIT_CIN,2025,7,REG,CIN,PIT,33.0,31.0,1,0,0.0,0.5,2.0,0.7,2.0
2025_07_LA_JAX,2025,7,REG,JAX,LA,7.0,35.0,0,0,0.0,0.2,0.0,0.2,0.0
2025_07_NO_CHI,2025,7,REG,CHI,NO,26.0,14.0,1,0,1.0,0.25,4.0,0.3,3.0
2025_07_MIA_CLE,2025,7,REG,CLE,MIA,31.0,6.0,1,0,0.0,0.36363636363636365,4.0,0.07692307692307693,4.0
2025_07_LV_KC,2025,7,REG,KC,LV,31.0,0.0,1,0,0.0,0.6,1.0,0.0,1.0
2025_07_PHI_MIN,2025,7,REG,MIN,PHI,22.0,28.0,0,0,2.0,0.4666666666666667,0.0,0.3,-2.0
2025_07_CAR_NYJ,2025,7,REG,NYJ,CAR,6.0,13.0,0,0,2.0,0.4666666666666667,0.0,0.29411764705882354,-2.0
2025_07_NE_TEN,2025,7,REG,TEN,NE,13.0,31.0,0,0,2.0,0.3,0.0,0.4166666666666667,-2.0
2025_07_NYG_DEN,2025,7,REG,DEN,NYG,33.0,32.0,1,0,0.0,0.3076923076923077,1.0,0.4,1.0
2025_07_IND_LAC,2025,7,REG,LAC,IND,24.0,38.0,0,0,2.0,0.5,0.0,0.45454545454545453,-2.0
2025_07_GB_ARI,2025,7,REG,ARI,GB,23.0,27.0,0,0,1.0,0.5,0.0,0.3,-1.0
2025_07_WAS_DAL,2025,7,REG,DAL,WAS,44.0,22.0,1,0,0.0,0.5,2.0,0.4375,2.0
2025_07_ATL_SF,2025,7,REG,SF,ATL,20.0,10.0,1,0,1.0,0.6,1.0,0.45454545454545453,0.0
2025_07_TB_DET,2025,7,REG,DET,TB,24.0,9.0,1,0,2.0,0.23076923076923078,2.0,0.25,0.0
2025_07_HOU_SEA,2025,7,REG,SEA,HOU,27.0,19.0,1,0,4.0,0.14285714285714285,1.0,0.13333333333333333,-3.0
2025_08_MIN_LAC,2025,8,REG,LAC,MIN,37.0,10.0,1,0,1.0,0.6923076923076923,1.0,0.2727272727272727,0.0
2025_08_MIA_ATL,2025,8,REG,ATL,MIA,10.0,34.0,0,0,1.0,0.18181818181818182,0.0,0.46153846153846156,-1.0
2025_08_CHI_BAL,2025,8,REG,BAL,CHI,30.0,16.0,1,0,0.0,0.4,1.0,0.46153846153846156,1.0
2025_08_BUF_CAR,2025,8,REG,CAR,BUF,9.0,40.0,0,0,3.0,0.36363636363636365,0.0,0.5833333333333334,-3.0
2025_08_NYJ_CIN,2025,8,REG,CIN,NYJ,38.0,39.0,0,0,0.0,0.4444444444444444,0.0,0.4666666666666667,0.0
2025_08_SF_HOU,2025,8,REG,HOU,SF,26.0,15.0,1,0,1.0,0.5625,1.0,0.3333333333333333,0.0
2025_08_CLE_NE,2025,8,REG,NE,CLE,32.0,13.0,1,0,2.0,0.2727272727272727,2.0,0.18181818181818182,0.0
2025_08_NYG_PHI,2025,8,REG,PHI,NYG,38.0,20.0,1,0,0.0,0.25,0.0,0.4166666666666667,0.0
2025_08_TB_NO,2025,8,REG,NO,TB,3.0,23.0,0,0,4.0,0.5,1.0,0.23076923076923078,-3.0
2025_08_DAL_DEN,2025,8,REG,DEN,DAL,44.0,24.0,1,0,1.0,0.625,2.0,0.36363636363636365,1.0
2025_08_TEN_IND,2025,8,REG,IND,TEN,38.0,14.0,1,0,0.0,0.3333333333333333,1.0,0.4,1.0
2025_08_GB_PIT,2025,8,REG,PIT,GB,25.0,35.0,0,0,1.0,0.1,0.0,0.4166666666666667,-1.0
2025_08_WAS_KC,2025,8,REG,KC,WAS,28.0,7.0,1,0,2.0,0.4,2.0,0.5833333333333334,0.0
2025_09_BAL_MIA,2025,9,REG,MIA,BAL,6.0,28.0,0,0,3.0,0.16666666666666666,0.0,0.38461538461538464,-3.0
2025_09_CHI_CIN,2025,9,REG,CIN,CHI,42.0,47.0,0,0,3.0,0.5,0.0,0.5333333333333333,-3.0
2025_09_MIN_DET,2025,9,REG,DET,MIN,24.0,27.0,0,0,1.0,0.29411764705882354,1.0,0.3333333333333333,0.0
2025_09_CAR_GB,2025,9,REG,GB,CAR,13.0,16.0,0,0,2.0,0.5384615384615384,1.0,0.4,-1.0
2025_09_DEN_HOU,2025,9,REG,HOU,DEN,15.0,18.0,0,0,1.0,0.17647058823529413,1.0,0.4,0.0
2025_09_ATL_NE,2025,9,REG,NE,ATL,24.0,23.0,1,0,2.0,0.6666666666666666,0.0,0.1,-2.0
2025_09_SF_NYG,2025,9,REG,NYG,SF,24.0,34.0,0,0,0.0,0.4166666666666667,1.0,0.5454545454545454,1.0
2025_09_IND_PIT,2025,9,REG,PIT,IND,27.0,20.0,1,0,2.0,0.3333333333333333,5.0,0.42857142857142855,3.0
2025_09_LAC_TEN,2025,9,REG,TEN,LAC,20.0,27.0,0,0,0.0,0.1111111111111111,1.0,0.5384615384615384,1.0
2025_09_NO_LA,2025,9,REG,LA,NO,34.0,10.0,1,0,0.0,0.5,2.0,0.2222222222222222,2.0
2025_09_JAX_LV,2025,9,REG,LV,JAX,29.0,30.0,0,0,1.0,0.7,1.0,0.5625,0.0
2025_09_KC_BUF,2025,9,REG,BUF,KC,28.0,21.0,1,0,0.0,0.5833333333333334,1.0,0.23076923076923078,1.0
2025_09_SEA_WAS,2025,9,REG,WAS,SEA,14.0,38.0,0,0,2.0,0.46153846153846156,1.0,0.6363636363636364,-1.0
2025_09_ARI_DAL,2025,9,REG,DAL,ARI,17.0,27.0,0,0,3.0,0.4166666666666667,0.0,0.5384615384615384,-3.0
2025_10_LV_DEN,2025,10,REG,DEN,LV,10.0,7.0,1,0,2.0,0.3333333333333333,1.0,0.26666666666666666,-1.0
2025_10_ATL_IND,2025,10,REG,IND,ATL,31.0,25.0,1,0,2.0,0.16666666666666666,1.0,0.0,-1.0
2025_10_NO_CAR,2025,10,REG,CAR,NO,7.0,17.0,0,0,3.0,0.3333333333333333,0.0,0.47058823529411764,-3.0
2025_10_NYG_CHI,2025,10,REG,CHI,NYG,24.0,20.0,1,0,0.0,0.2727272727272727,1.0,0.35714285714285715,1.0
2025_10_JAX_HOU,2025,10,REG,HOU,JAX,36.0,29.0,1,0,2.0,0.6666666666666666,2.0,0.36363636363636365,0.0
2025_10_BUF_MIA,2025,10,REG,MIA,BUF,30.0,13.0,1,0,2.0,0.3333333333333333,3.0,0.3333333333333333,1.0
2025_10_BAL_MIN,2025,10,REG,MIN,BAL,19.0,27.0,0,0,3.0,0.21428571428571427,0.0,0.4,-3.0
2025_10_CLE_NYJ,2025,10,REG,NYJ,CLE,27.0,20.0,1,0,1.0,0.2727272727272727,0.0,0.375,-1.0
2025_10_NE_TB,2025,10,REG,TB,NE,23.0,28.0,0,0,0.0,0.38461538461538464,1.0,0.35714285714285715,1.0
2025_10_ARI_SEA,2025,10,REG,SEA,ARI,44.0,22.0,1,0,3.0,0.6,2.0,0.375,-1.0
2025_10_LA_SF,2025,10,REG,SF,LA,26.0,42.0,0,0,2.0,0.375,0.0,0.5555555555555556,-2.0
2025_10_DET_WAS,2025,10,REG,WAS,DET,22.0,44.0,0,0,0.0,0.2,0.0,0.5,0.0
2025_10_PIT_LAC,2025,10,REG,LAC,PIT,25.0,10.0,1,0,1.0,0.35294117647058826,2.0,0.18181818181818182,1.0
2025_10_PHI_GB,2025,10,REG,GB,PHI,7.0,10.0,0,0,2.0,0.38461538461538464,1.0,0.4375,-1.0
2025_11_NYJ_NE,2025,11,REG,NE,NYJ,27.0,14.0,1,0,0.0,0.5,1.0,0.5714285714285714,1.0
2025_11_WAS_MIA,2025,11,REG,MIA,WAS,16.0,13.0,1,0,1.0,0.3333333333333333,1.0,0.46153846153846156,0.0
2025_11_CAR_ATL,2025,11,REG,ATL,CAR,27.0,30.0,0,0,1.0,0.36363636363636365,0.0,0.35294117647058826,-1.0
2025_11_TB_BUF,2025,11,REG,BUF,TB,44.0,32.0,1,0,2.0,0.5454545454545454,3.0,0.5625,1.0
2025_11_LAC_JAX,2025,11,REG,JAX,LAC,35.0,6.0,1,0,1.0,0.5,1.0,0.25,0.0
2025_11_CHI_MIN,2025,11,REG,MIN,CHI,17.0,19.0,0,0,2.0,0.2727272727272727,0.0,0.3888888888888889,-2.0
2025_11_GB_NYG,2025,11,REG,NYG,GB,20.0,27.0,0,0,2.0,0.5,0.0,0.6363636363636364,-2.0
2025_11_CIN_PIT,2025,11,REG,PIT,CIN,34.0,12.0,1,0,0.0,0.5384615384615384,2.0,0.4666666666666667,2.0
2025_11_HOU_TEN,2025,11,REG,TEN,HOU,13.0,16.0,0,0,1.0,0.4,0.0,0.3076923076923077,-1.0
2025_11_SF_ARI,2025,11,REG,ARI,SF,22.0,41.0,0,0,3.0,0.42857142857142855,0.0,0.3333333333333333,-3.0
2025_11_SEA_LA,2025,11,REG,LA,SEA,21.0,19.0,1,0,1.0,0.18181818181818182,4.0,0.4375,3.0
2025_11_BAL_CLE,2025,11,REG,CLE,BAL,16.0,23.0,0,0,2.0,0.14285714285714285,2.0,0.38461538461538464,0.0
2025_11_KC_DEN,2025,11,REG,DEN,KC,22.0,19.0,1,0,0.0,0.4666666666666667,1.0,0.38461538461538464,1.0
2025_11_DET_PHI,2025,11,REG,PHI,DET,16.0,9.0,1,0,0.0,0.26666666666666666,1.0,0.23076923076923078,1.0
2025_11_DAL_LV,2025,11,REG,LV,DAL,16.0,33.0,0,0,1.0,0.25,1.0,0.4,0.0
2025_12_BUF_HOU,2025,12,REG,HOU,BUF,23.0,19.0,1,0,0.0,0.16666666666666666,3.0,0.3125,3.0
2025_12_NYJ_BAL,2025,12,REG,BAL,NYJ,23.0,10.0,1,0,0.0,0.18181818181818182,2.0,0.36363636363636365,2.0
2025_12_PIT_CHI,2025,12,REG,CHI,PIT,31.0,28.0,1,0,2.0,0.5384615384615384,2.0,0.5714285714285714,0.0
2025_12_NE_CIN,2025,12,REG,CIN,NE,20.0,26.0,0,0,1.0,0.23076923076923078,1.0,0.38461538461538464,0.0
2025_12_NYG_DET,2025,12,REG,DET,NYG,34.0,27.0,1,0,1.0,0.4166666666666667,1.0,0.5,0.0
2025_12_MIN_GB,2025,12,REG,GB,MIN,23.0,6.0,1,0,1.0,0.5,2.0,0.2222222222222222,1.0
2025_12_IND_KC,2025,12,REG,KC,IND,23.0,20.0,1,0,2.0,0.4375,0.0,0.38461538461538464,-2.0
2025_12_SEA_TEN,2025,12,REG,TEN,SEA,24.0,30.0,0,0,0.0,0.35294117647058826,0.0,0.2857142857142857,0.0
2025_12_JAX_ARI,2025,12,REG,ARI,JAX,24.0,27.0,0,0,0.0,0.3125,4.0,0.2727272727272727,4.0
2025_12_CLE_LV,2025,12,REG,LV,CLE,10.0,24.0,0,0,1.0,0.23529411764705882,2.0,0.25,1.0
2025_12_PHI_DAL,2025,12,REG,DAL,PHI,24.0,21.0,1,0,3.0,0.4166666666666667,1.0,0.4166666666666667,-2.0
2025_12_ATL_NO,2025,12,REG,NO,ATL,10.0,24.0,0,0,2.0,0.3125,1.0,0.25,-1.0
2025_12_TB_LA,2025,12,REG,LA,TB,34.0,7.0,1,0,0.0,0.4,2.0,0.4117647058823529,2.0
2025_12_CAR_SF,2025,12,REG,SF,CAR,20.0,9.0,1,0,3.0,0.5384615384615384,2.0,0.14285714285714285,-1.0
2025_13_GB_DET,2025,13,REG,DET,GB,24.0,31.0,0,0,0.0,0.6153846153846154,0.0,0.5,0.0
2025_13_KC_DAL,2025,13,REG,DAL,KC,31.0,28.0,1,0,1.0,0.5625,0.0,0.38461538461538464,-1.0
2025_13_CIN_BAL,2025,13,REG,BAL,CIN,14.0,32.0,0,0,5.0,0.3,1.0,0.42105263157894735,-4.0
2025_13_CHI_PHI,2025,13,REG,PHI,CHI,15.0,24.0,0,0,2.0,0.3333333333333333,1.0,0.5882352941176471,-1.0
2025_13_LA_CAR,2025,13,REG,CAR,LA,31.0,28.0,1,0,0.0,0.4666666666666667,3.0,0.4,3.0
2025_13_SF_CLE,2025,13,REG,CLE,SF,8.0,26.0,0,0,1.0,0.2727272727272727,1.0,0.6470588235294118,0.0
2025_13_HOU_IND,2025,13,REG,IND,HOU,16.0,20.0,0,0,0.0,0.3,1.0,0.46153846153846156,1.0
2025_13_NO_MIA,2025,13,REG,MIA,NO,21.0,17.0,1,0,1.0,0.3333333333333333,2.0,0.3333333333333333,1.0
2025_13_ATL_NYJ,2025,13,REG,NYJ,ATL,27.0,24.0,1,0,1.0,0.4375,0.0,0.3333333333333333,-1.0
2025_13_ARI_TB,2025,13,REG,TB,ARI,20.0,17.0,1,0,0.0,0.4375,2.0,0.375,2.0
2025_13_JAX_TEN,2025,13,REG,TEN,JAX,3.0,25.0,0,0,2.0,0.16666666666666666,0.0,0.23076923076923078,-2.0
2025_13_MIN_SEA,2025,13,REG,SEA,MIN,26.0,0.0,1,0,1.0,0.4,6.0,0.2,5.0
2025_13_LV_LAC,2025,13,REG,LAC,LV,31.0,14.0,1,0,1.0,0.7058823529411765,1.0,0.25,0.0
2025_13_BUF_PIT,2025,13,REG,PIT,BUF,7.0,26.0,0,0,2.0,0.3333333333333333,2.0,0.5333333333333333,0.0
2025_13_DEN_WAS,2025,13,REG,WAS,DEN,26.0,27.0,0,0,1.0,0.47058823529411764,1.0,0.4666666666666667,0.0
2025_13_NYG_NE,2025,13,REG,NE,NYG,33.0,15.0,1,0,0.0,0.46153846153846156,1.0,0.36363636363636365,1.0
2025_14_DAL_DET,2025,14,REG,DET,DAL,44.0,30.0,1,0,0.0,0.375,3.0,0.4,3.0
2025_14_SEA_ATL,2025,14,REG,ATL,SEA,9.0,37.0,0,0,3.0,0.07692307692307693,1.0,0.46153846153846156,-2.0
2025_14_PIT_BAL,2025,14,REG,BAL,PIT,22.0,27.0,0,0,1.0,0.3888888888888889,0.0,0.42857142857142855,-1.0
2025_14_TEN_CLE,2025,14,REG,CLE,TEN,29.0,31.0,0,0,2.0,0.42857142857142855,1.0,0.35294117647058826,-1.0
2025_14_CHI_GB,2025,14,REG,GB,CHI,28.0,21.0,1,0,1.0,0.6666666666666666,1.0,0.5,0.0
2025_14_IND_JAX,2025,14,REG,JAX,IND,36.0,19.0,1,0,1.0,0.4666666666666667,3.0,0.5454545454545454,2.0
2025_14_WAS_MIN,2025,14,REG,MIN,WAS,31.0,0.0,1,0,0.0,0.5454545454545454,3.0,0.3,3.0
2025_14_MIA_NYJ,2025,14,REG,NYJ,MIA,10.0,34.0,0,0,3.0,0.08333333333333333,0.0,0.2,-3.0
2025_14_NO_TB,2025,14,REG,TB,NO,20.0,24.0,0,0,1.0,0.23076923076923078,1.0,0.45454545454545453,0.0
2025_14_DEN_LV,2025,14,REG,LV,DEN,17.0,24.0,0,0,0.0,0.3333333333333333,0.0,0.5833333333333334,0.0
2025_14_LA_ARI,2025,14,REG,ARI,LA,17.0,45.0,0,0,1.0,0.3333333333333333,0.0,0.375,-1.0
2025_14_CIN_BUF,2025,14,REG,BUF,CIN,39.0,34.0,1,0,1.0,0.5454545454545454,2.0,0.8333333333333334,1.0
2025_14_HOU_KC,2025,14,REG,KC,HOU,10.0,20.0,0,0,3.0,0.2857142857142857,0.0,0.4444444444444444,-3.0
2025_14_PHI_LAC,2025,14,REG,LAC,PHI,22.0,19.0,1,0,2.0,0.3684210526315789,5.0,0.3076923076923077,3.0
2025_15_ATL_TB,2025,15,REG,TB,ATL,28.0,29.0,0,0,1.0,0.4444444444444444,1.0,0.45454545454545453,0.0
2025_15_CLE_CHI,2025,15,REG,CHI,CLE,31.0,3.0,1,0,0.0,0.38461538461538464,3.0,0.2857142857142857,3.0
2025_15_BAL_CIN,2025,15,REG,CIN,BAL,0.0,24.0,0,0,2.0,0.2,1.0,0.2857142857142857,-1.0
2025_15_ARI_HOU,2025,15,REG,HOU,ARI,40.0,20.0,1,0,0.0,0.5384615384615384,2.0,0.4166666666666667,2.0
2025_15_NYJ_JAX,2025,15,REG,JAX,NYJ,48.0,20.0,1,0,1.0,0.4444444444444444,3.0,0.5333333333333333,2.0
2025_15_LAC_KC,2025,15,REG,KC,LAC,13.0,16.0,0,0,2.0,0.46153846153846156,1.0,0.35714285714285715,-1.0
2025_15_BUF_NE,2025,15,REG,NE,BUF,31.0,35.0,0,0,1.0,0.5,0.0,0.5714285714285714,-1.0
2025_15_WAS_NYG,2025,15,REG,NYG,WAS,21.0,29.0,0,0,1.0,0.16666666666666666,2.0,0.2727272727272727,1.0
2025_15_LV_PHI,2025,15,REG,PHI,LV,31.0,0.0,1,0,0.0,0.7692307692307693,1.0,0.25,1.0
2025_15_GB_DEN,2025,15,REG,DEN,GB,34.0,26.0,1,0,1.0,0.36363636363636365,2.0,0.46153846153846156,1.0
2025_15_DET_LA,2025,15,REG,LA,DET,41.0,34.0,1,0,1.0,0.2222222222222222,0.0,0.35714285714285715,-1.0
2025_15_CAR_NO,2025,15,REG,NO,CAR,20.0,17.0,1,0,0.0,0.5454545454545454,1.0,0.5,1.0
2025_15_IND_SEA,2025,15,REG,SEA,IND,18.0,16.0,1,0,0.0,0.15384615384615385,1.0,0.38461538461538464,1.0
2025_15_TEN_SF,2025,15,REG,SF,TEN,37.0,24.0,1,0,1.0,0.6,0.0,0.3333333333333333,-1.0
2025_15_MIN_DAL,2025,15,REG,DAL,MIN,26.0,34.0,0,0,0.0,0.16666666666666666,1.0,0.2222222222222222,1.0
2025_15_MIA_PIT,2025,15,REG,PIT,MIA,28.0,15.0,1,0,0.0,0.3076923076923077,1.0,0.25,1.0
2025_16_LA_SEA,2025,16,REG,SEA,LA,38.0,37.0,1,0,3.0,0.36363636363636365,0.0,0.4,-3.0
2025_16_GB_CHI,2025,16,REG,CHI,GB,22.0,16.0,1,0,0.0,0.18181818181818182,1.0,0.5,1.0
2025_16_PHI_WAS,2025,16,REG,WAS,PHI,18.0,29.0,0,0,1.0,0.2,1.0,0.4444444444444444,0.0
2025_16_NE_BAL,2025,16,REG,BAL,NE,24.0,28.0,0,0,2.0,0.6363636363636364,2.0,0.3333333333333333,0.0
2025_16_TB_CAR,2025,16,REG,CAR,TB,23.0,20.0,1,0,0.0,0.5,1.0,0.5714285714285714,1.0
2025_16_BUF_CLE,2025,16,REG,CLE,BUF,20.0,23.0,0,0,2.0,0.5714285714285714,0.0,0.25,-2.0
2025_16_LAC_DAL,2025,16,REG,DAL,LAC,17.0,34.0,0,0,1.0,0.4444444444444444,0.0,0.6363636363636364,-1.0
2025_16_NYJ_NO,2025,16,REG,NO,NYJ,29.0,6.0,1,0,1.0,0.47058823529411764,2.0,0.13333333333333333,1.0
2025_16_MIN_NYG,2025,16,REG,NYG,MIN,13.0,16.0,0,0,1.0,0.2,2.0,0.5833333333333334,1.0
2025_16_KC_TEN,2025,16,REG,TEN,KC,26.0,9.0,1,0,0.0,0.5294117647058824,0.0,0.1111111111111111,0.0
2025_16_ATL_ARI,2025,16,REG,ARI,ATL,19.0,26.0,0,0,1.0,0.5384615384615384,2.0,0.5,1.0
2025_16_JAX_DEN,2025,16,REG,DEN,JAX,20.0,34.0,0,0,2.0,0.35714285714285715,0.0,0.5333333333333333,-2.0
2025_16_PIT_DET,2025,16,REG,DET,PIT,24.0,29.0,0,0,0.0,0.4,1.0,0.5,1.0
2025_16_LV_HOU,2025,16,REG,HOU,LV,23.0,21.0,1,0,0.0,0.4666666666666667,1.0,0.42857142857142855,1.0
2025_16_CIN_MIA,2025,16,REG,MIA,CIN,21.0,45.0,0,0,3.0,0.2,0.0,0.5,-3.0
2025_16_SF_IND,2025,16,REG,IND,SF,27.0,48.0,0,0,2.0,0.5,1.0,0.6363636363636364,-1.0
2025_17_DAL_WAS,2025,17,REG,WAS,DAL,23.0,30.0,0,0,0.0,0.16666666666666666,0.0,0.4,0.0
2025_17_DET_MIN,2025,17,REG,MIN,DET,23.0,10.0,1,0,0.0,0.23076923076923078,6.0,0.35714285714285715,6.0
2025_17_DEN_KC,2025,17,REG,KC,DEN,13.0,20.0,0,0,0.0,0.36363636363636365,1.0,0.6111111111111112,1.0
2025_17_SEA_CAR,2025,17,REG,CAR,SEA,10.0,27.0,0,0,2.0,0.09090909090909091,2.0,0.5625,0.0
2025_17_ARI_CIN,2025,17,REG,CIN,ARI,37.0,14.0,1,0,0.0,0.6666666666666666,0.0,0.23076923076923078,0.0
2025_17_PIT_CLE,2025,17,REG,CLE,PIT,13.0,6.0,1,0,2.0,0.36363636363636365,0.0,0.2,-2.0
2025_17_BAL_GB,2025,17,REG,GB,BAL,24.0,41.0,0,0,2.0,0.5,0.0,0.7142857142857143,-2.0
2025_17_JAX_IND,2025,17,REG,IND,JAX,17.0,23.0,0,0,2.0,0.36363636363636365,2.0,0.5,0.0
2025_17_HOU_LAC,2025,17,REG,LAC,HOU,16.0,20.0,0,0,1.0,0.4,2.0,0.2727272727272727,1.0
2025_17_NYG_LV,2025,17,REG,LV,NYG,10.0,34.0,0,0,2.0,0.23076923076923078,0.0,0.46153846153846156,-2.0
2025_17_TB_MIA,2025,17,REG,MIA,TB,20.0,17.0,1,0,0.0,0.3333333333333333,3.0,0.46153846153846156,3.0
2025_17_NE_NYJ,2025,17,REG,NYJ,NE,10.0,42.0,0,0,1.0,0.3125,0.0,0.4444444444444444,-1.0
2025_17_NO_TEN,2025,17,REG,TEN,NO,26.0,34.0,0,0,1.0,0.3333333333333333,1.0,0.45454545454545453,0.0
2025_17_PHI_BUF,2025,17,REG,BUF,PHI,12.0,13.0,0,0,1.0,0.4,0.0,0.23076923076923078,-1.0
